YEAR,MO,DY,T2M,T2MDEW,T2MWET,QV2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,RH2M,TS
2017,4,7,17.11,7.99,12.55,6.71,0,99.9,4.22,158.69,6.73,159.56,58.31,17.43
2017,4,8,20.08,13.44,16.76,9.83,0,99.12,7.88,189.56,10.95,190.75,67.44,20.4
2017,4,9,22.09,16.51,19.3,11.9,0,98.84,8.29,190.19,11.16,191.25,72.31,22.53
2017,4,10,21.76,18.8,20.28,13.73,10.35,99.3,4.47,159.38,6.25,160.12,84.06,21.98
2017,4,11,18.68,13.3,15.99,9.7,6.09,99.9,4.91,64.81,6.79,65,73.12,19.57
2017,4,12,19.98,16.26,18.12,11.6,0.06,99.97,3.37,130.25,5.16,130.62,80.81,20.76
2017,4,13,21.02,16.56,18.8,11.84,0.4,99.83,4.33,163.06,6.58,163.44,77.25,21.23
2017,4,14,21.54,15.45,18.5,11.05,0.06,99.61,5.11,172.75,7.57,173.31,71.06,22.05
2017,4,15,21.74,17.1,19.42,12.27,0.01,99.44,5.49,173.94,7.89,174.81,76.81,22.24
2017,4,16,21.73,18.36,20.05,13.31,0.72,99.42,4.44,177.25,6.67,178,82.06,21.75
2017,4,17,20.06,18.41,19.24,13.37,25.78,99.49,3.06,142.25,4.94,143.12,90.5,20.06
2017,4,18,21.25,17.65,19.44,12.7,0.87,99.48,3.14,131.62,4.98,131.94,81.75,22.02
2017,4,19,22.08,18.12,20.1,13.12,0.09,99.44,5.36,172.62,7.88,173.5,79.5,22.61
2017,4,20,23.38,19.12,21.25,13.98,0.03,99.34,4.39,174.12,6.59,175.31,78.88,24.1
2017,4,21,23.02,18.48,20.75,13.55,6.42,98.82,6.43,210.56,8.96,211.19,77.62,23.4
2017,4,22,14.34,7.76,11.05,6.65,0.78,99.58,7.06,347,9.34,347.25,66.44,15.49
2017,4,23,15.15,5.98,10.57,5.86,0,99.72,4.21,233.69,5.93,234.12,59.5,15.82
2017,4,24,17.93,8.3,13.11,6.96,0,98.84,4.87,174.81,6.79,175.56,56.81,18.22
2017,4,25,22.53,16.71,19.62,12.39,0.37,97.77,8.38,180.56,11.25,182.38,72.12,23.01
2017,4,26,18.32,13.37,15.85,10.56,4.14,98.07,6.04,268.38,8.08,267.88,74.75,18.96
2017,4,27,17.18,7.96,12.57,6.84,0,98.46,4.97,163.94,6.75,164.44,57.94,17.47
2017,4,28,23.12,18.8,20.96,14.04,0,98.05,5.2,174,7.71,175.19,77.94,23.44
2017,4,29,22.73,18.37,20.55,14.22,4.84,98.12,7.87,208.69,10.65,209.19,77.75,22.92
2017,4,30,14.37,1.34,7.86,4.27,0.12,98.83,9.23,269.75,12.41,270.44,43.38,15.35
2017,5,1,17.76,4.62,11.19,5.49,0,99.18,2.93,207.19,5.09,207.38,46.19,18.73
2017,5,2,22.36,12.48,17.42,9.16,0.01,99.1,4.99,175.12,7.66,176.81,57.94,23.01
2017,5,3,19.76,13.58,16.67,10.13,1.68,98.9,6.88,267.19,9.3,267.62,69.25,20.13
2017,5,4,16.81,6,11.4,5.92,0,99.53,7.12,339.81,10,340.5,53.69,17.8
2017,5,5,18.41,6.93,12.67,6.35,0,99.45,4.34,265.25,6.45,265.44,53.81,19.21
2017,5,6,21.12,9.43,15.27,7.51,0,99.24,2.55,143.44,4.22,156.81,52.5,22.38
2017,5,7,22.74,11.12,16.93,8.36,0,99.21,3.88,162.31,6.12,162.81,53.06,23.69
2017,5,8,22.62,13.39,18.01,9.7,0,99.33,4.62,162,6.98,162.69,60.06,23.8
2017,5,9,23.87,16.51,20.19,11.9,0.01,99.26,4.2,172.88,6.21,173.62,67.06,25.17
2017,5,10,24.44,18.16,21.3,13.18,0.78,99.08,6.47,168.94,8.87,170.31,69.88,25.11
2017,5,11,24.57,16.04,20.3,11.72,0.94,98.91,4.77,230.69,6.75,231.81,62.62,25.13
2017,5,12,21.46,13.29,17.37,9.64,0,99.02,6.8,251.69,9.29,252.25,62.5,22.63
2017,5,13,22.12,12.15,17.13,8.97,0,99.17,2.38,58.94,3.98,57.81,59.31,24.16
2017,5,14,24.2,13.02,18.61,9.46,0,99.09,3.85,160.31,6.05,162.19,55.19,25.71
2017,5,15,25.36,13.75,19.55,9.95,0,99,5.23,168.88,7.63,169.75,52.31,26.58
2017,5,16,24.89,17.84,21.37,13,4.42,98.66,8.07,168.38,10.86,169.5,66.19,25.48
2017,5,17,26.17,13.79,19.98,10.8,2.92,98.48,6.58,196.62,9.05,197.81,56.81,27.12
2017,5,18,27.11,20.53,23.82,15.38,0.6,98.59,7.43,169.06,10.16,170.06,69.75,27.47
2017,5,19,26.65,20.26,23.46,15.14,4.06,98.64,7.55,162,10.27,162.94,69.5,27.08
2017,5,20,20.99,14.66,17.83,10.68,5.28,99.18,4.11,195.44,5.87,209.75,68.81,21.64
2017,5,21,19.6,11.62,15.61,8.67,4.04,99.77,3.74,80,5.53,78.81,62.31,19.8
2017,5,22,21.6,13.7,17.65,9.95,2.25,99.39,3,118.56,4.16,117.94,65.44,23.31
2017,5,23,18.76,13.53,16.15,9.89,5.51,99.02,4.32,277.38,5.98,278,73.31,19.61
2017,5,24,19.6,8.41,14.01,7.08,0,98.73,4.93,269.94,7.05,269.88,53.75,20.49
2017,5,25,24.32,13.63,18.98,10.07,0,98.31,7.61,175.38,10.53,177,54.62,24.99
2017,5,26,28.17,21.26,24.72,16.17,0,98.58,6.92,196.19,9.34,197.81,68.94,29.01
2017,5,27,28.81,23.16,25.99,18.07,3.93,98.73,6.52,186.88,8.89,188.31,73.88,29.47
2017,5,28,25.37,21,23.19,15.87,4.56,99.07,3.17,170.38,4.59,172.75,78,26.52
2017,5,29,24.46,13.4,18.93,9.83,0.03,99.45,3.15,54.25,4.45,54.25,56,25.13
2017,5,30,25.72,14.62,20.17,10.62,0,99.54,2.52,145.69,3.64,146,56.25,26.7
2017,5,31,26.83,17.73,22.29,12.88,1.01,99.42,3.17,135.38,4.55,135.56,62.19,28.11
2017,6,1,24.49,19.68,22.08,14.53,5.38,99.31,2.26,130.31,3.46,129.56,76,25.04
2017,6,2,23.11,21.35,22.23,16.11,39.55,99.21,2.85,119.69,4.44,120.62,90.06,23.27
2017,6,3,23.56,21.62,22.59,16.36,17.33,99.1,1.77,150.88,2.73,152,89.38,24.07
2017,6,4,23.9,20.19,22.05,15.01,10.01,98.78,1.52,229.44,2.43,231.44,81.06,24.87
2017,6,5,23.3,20.4,21.85,15.26,7.17,98.65,2.27,115.94,3.37,115.69,84.5,23.55
2017,6,6,25.88,19.9,22.89,14.77,0.14,98.91,4.52,64.06,7.21,64.44,72.56,25.89
2017,6,7,24.81,19.9,22.36,14.71,0,99.22,2.84,35.19,4.65,35.12,75.62,25.45
2017,6,8,24.57,17.83,21.19,12.88,0.05,99.24,2.82,129.06,4.5,129.56,68.06,25.64
2017,6,9,21.55,19.49,20.51,14.4,18.53,99.04,4.78,141.25,6.68,142.06,88.12,21.83
2017,6,10,25.03,20.39,22.71,15.2,0.31,98.97,6.15,164.5,8.38,165.12,77.06,25.45
2017,6,11,26.12,20.55,23.33,15.32,0.12,99.08,5.88,163.75,8.3,164.5,73.44,26.65
2017,6,12,27.2,21.24,24.23,15.99,0.47,99.08,5.43,162.12,7.82,162.69,72.5,27.8
2017,6,13,28.27,22.38,25.33,17.15,0.03,98.99,6.18,167.38,8.39,168.25,72.56,29.09
2017,6,14,28.41,22.26,25.33,17.03,0,99.06,5.98,181.19,8.4,182.38,71.06,29.02
2017,6,15,28.8,22.26,25.53,17.03,0.08,99.1,4.91,182.19,7.05,183.31,69,29.72
2017,6,16,28.83,22.26,25.55,17.09,0.07,98.78,5.15,179.56,7.33,180.62,69.44,29.45
2017,6,17,28.51,22.63,25.57,17.52,0,98.43,5.93,177.5,8.34,178.62,72,28.85
2017,6,18,28.04,23.17,25.61,18.07,3.38,98.65,3.91,161.5,5.57,163.25,76.19,28.38
2017,6,19,27,22.83,24.92,17.64,10.94,99.15,2.47,125.25,3.55,121.94,79.31,27.73
2017,6,20,27.39,19.48,23.43,14.34,0.09,99.34,3.17,73.44,4.71,73.12,65.69,28.33
2017,6,21,26.98,16.9,21.94,12.27,0,98.97,3.88,78.12,5.84,77.94,57.94,27.94
2017,6,22,28.26,21.23,24.74,16.17,0.01,98.37,2.64,93.12,4,122.31,67.56,29.7
2017,6,23,30.62,21.85,26.23,16.78,2.19,98.71,2.79,152.19,4.4,152.81,64.38,32.09
2017,6,24,23.89,20.43,22.15,15.5,45.63,99.56,4.2,92.19,6.1,93.38,81.94,23.96
2017,6,25,24.93,18.97,21.95,13.85,0.01,99.92,4.12,95.5,6.21,95.44,70.75,25.58
2017,6,26,24.55,19.99,22.27,14.71,0.56,99.71,2.65,107.75,4,108.06,76.69,24.93
2017,6,27,26.29,21.69,23.99,16.42,3.67,99.34,2.73,139,4.31,139.62,77.31,26.86
2017,6,28,27.02,21.67,24.35,16.42,0.56,99.09,4.39,162.38,6.48,162.88,74.62,27.87
2017,6,29,28.24,21.75,25,16.54,0.01,98.86,5.24,168.81,7.39,170,70.31,29.24
2017,6,30,29.74,23.46,26.6,18.31,3.33,98.99,5.65,178.62,7.88,179.69,71.19,30.43
2017,7,1,25.91,23.28,24.6,18.07,12.87,99.44,2.16,194.5,3.25,193.62,85.88,26.18
2017,7,2,27.5,22.68,25.09,17.4,0.81,99.56,4.41,184.25,6.85,185.38,76.19,27.73
2017,7,3,27.83,23.65,25.74,18.49,12.95,99.32,4.88,184.38,7.22,185.62,78.69,27.83
2017,7,4,27.65,24.09,25.87,19.04,5.63,99.24,4.3,200.31,6.3,201.12,81.69,27.87
2017,7,5,27.29,24.03,25.66,18.92,10.71,99.39,3.11,190.88,4.53,192.62,82.88,27.16
2017,7,6,27.19,24.06,25.63,18.92,2.65,99.61,1.85,186.12,2.97,185.81,83.88,27.34
2017,7,7,28.22,23.19,25.7,17.94,1.14,99.58,2.16,221,3.44,222.31,76,28.4
2017,7,8,28.78,23.21,25.99,18.01,1.69,99.48,1.94,181.56,3.2,182.19,74.75,29.45
2017,7,9,26.62,24.08,25.35,18.92,8.49,99.47,3.06,159.38,4.55,160.06,86.62,26.88
2017,7,10,27.48,22.81,25.15,17.58,0.49,99.3,3.77,170.25,5.59,172,77.31,28.15
2017,7,11,28.73,22,25.36,16.72,0,99.25,4.7,178.62,6.82,179.69,69.5,29.26
2017,7,12,28.71,22.49,25.6,17.21,0,99.41,4.34,175.06,6.38,176.19,71,29.29
2017,7,13,29.44,22.38,25.91,17.09,0,99.63,3.03,175.81,4.84,177.25,68.31,30.4
2017,7,14,30.15,22.08,26.12,16.78,0.59,99.63,2.33,189.31,3.84,191.81,64.94,31.25
2017,7,15,28.42,22.64,25.53,17.33,2.09,99.51,1.73,120.38,2.66,121.19,72.06,28.74
2017,7,16,30.04,21.21,25.62,15.99,0.27,99.22,2.37,71.44,3.34,71.12,61.94,31.12
2017,7,17,29.89,22.19,26.05,16.97,0.08,99.2,2.84,110.5,4.12,110.94,66.19,31.07
2017,7,18,30.65,21.93,26.29,16.66,0,99.41,2.94,156.19,4.52,156.5,63.06,32.18
2017,7,19,31.12,21.53,26.32,16.24,0,99.63,3.19,170.94,5.09,171.5,60.12,32.66
2017,7,20,31.65,21.42,26.54,16.11,0,99.53,3.58,176,5.52,176.94,58.44,33.23
2017,7,21,31.88,20.84,26.36,15.62,0,99.27,4.17,175.31,6.14,176.19,55.69,33.39
2017,7,22,32,20.85,26.42,15.62,0.04,99.07,3.75,180.56,5.59,182.06,55.56,33.59
2017,7,23,31.7,21.09,26.4,15.87,1.29,98.97,3.68,182.75,5.3,184.06,56.62,33.12
2017,7,24,26.87,23.89,25.38,18.8,23.03,99.2,3.14,127.12,4.32,127.88,84.19,27.37
2017,7,25,29.6,21.47,25.54,16.17,0.06,99.49,4.23,176,6.2,177.12,64.31,30.66
2017,7,26,30.51,21.76,26.14,16.48,0,99.47,4.69,179,6.73,180.06,61.94,31.64
2017,7,27,31.62,20.75,26.19,15.5,0,99.22,4.16,198.25,6.23,199.5,55.5,32.84
2017,7,28,32.46,20.72,26.59,15.56,0.01,98.98,3.52,226.31,5.18,227.75,52.75,33.27
2017,7,29,31.77,20.72,26.24,15.62,0.01,99.04,2.83,97.5,3.98,99.94,55.06,33.34
2017,7,30,29.47,18.13,23.8,13.43,0,99.43,3.88,85.69,5.59,85.62,54.69,31.15
2017,7,31,28.13,15.23,21.68,10.99,0,99.53,2.99,77.25,4.57,77.06,49.12,30.02
2017,8,1,27.85,19.12,23.48,13.98,2.8,99.44,2.52,84.56,3.67,84.75,61.44,29.41
2017,8,2,25.18,21.39,23.28,16.11,18.18,99.5,2.82,77.25,3.7,76.5,80.75,25.96
2017,8,3,27.82,20.35,24.08,15.14,0.54,99.48,1.78,71,2.65,69.44,66.88,29.4
2017,8,4,28.32,20.48,24.4,15.2,0.88,99.45,2.02,182.75,3.49,181.88,65.25,29.34
2017,8,5,29.43,21.4,25.41,16.17,0.27,99.15,4.95,159.94,6.92,160.94,65.44,30.44
2017,8,6,30.33,22.96,26.65,17.88,6.89,98.78,5,180.56,7.06,182.62,67.44,30.98
2017,8,7,27.93,23.1,25.51,17.94,4.27,99.07,3.98,66.19,5.32,67.75,76.88,28.81
2017,8,8,27.17,20.62,23.9,15.38,0.23,99.44,4.4,54.81,6.13,55.06,70.31,28.58
2017,8,9,27.88,20.76,24.32,15.5,0.12,99.48,2.95,75.12,4.5,75.38,68.38,29.58
2017,8,10,29.91,22.05,25.98,16.78,0.09,99.51,2.18,167.81,3.71,168.06,66.5,31.63
2017,8,11,29.74,23.55,26.64,18.43,1.3,99.37,2.44,199.62,3.99,200.25,71.5,30.51
2017,8,12,28.9,24.58,26.74,19.65,27.58,99.18,2.3,144.44,3.65,147.19,79.44,29.46
2017,8,13,26.83,24.44,25.64,19.47,19.75,98.99,1.52,195.88,2.36,196.62,87.12,26.9
2017,8,14,28.1,24.12,26.11,19.17,3.45,98.8,3.95,195.5,5.73,196.44,80.06,28.26
2017,8,15,28.45,22.25,25.35,17.09,0.14,98.84,4.71,182.25,7.1,183.56,70.19,28.65
2017,8,16,28.09,23.46,25.78,18.37,10.33,99.02,4.89,190.38,7.49,191,76.56,27.69
2017,8,17,27.89,23.89,25.89,18.8,5.57,99.3,3.55,185.81,5.05,187.75,79.44,27.75
2017,8,18,27.35,23.48,25.41,18.31,2.44,99.38,2.51,193.44,3.63,193.88,80.69,27.48
2017,8,19,29.36,22.69,26.02,17.46,0.34,99.26,3.23,188.81,5.37,189.69,69,29.47
2017,8,20,29.73,21.9,25.82,16.6,0.08,99.32,3.8,162.94,6.03,164.06,65.25,30.24
2017,8,21,29.64,21.35,25.5,16.05,0.01,99.52,3.99,161.94,6.18,163.25,63.88,30.46
2017,8,22,29.98,21.35,25.67,16.05,0.74,99.45,2.86,165.12,4.8,163.5,63.19,31.08
2017,8,23,26.61,22.65,24.62,17.4,15,99.29,2.45,92.5,3.91,93.5,79.5,26.83
2017,8,24,26.48,22.7,24.58,17.46,9.64,99.14,3.98,88.31,5.88,89.25,81,26.96
2017,8,25,26.03,21.32,23.67,16.05,2.17,99.26,4.75,90.69,6.84,91.94,76.62,26.4
2017,8,26,25.12,21.4,23.26,16.11,1.74,99.4,4.98,69.44,7.1,70.44,80.69,25.37
2017,8,27,24.81,20.76,22.79,15.5,4.8,99.31,4.49,65.44,6.46,66.06,79.12,25.12
2017,8,28,25.35,20.39,22.87,15.14,1.06,99.21,4.37,43.5,6.53,43.69,76.06,25.99
2017,8,29,25.54,19.49,22.51,14.34,0.19,99.18,4.84,26.38,6.94,27.12,71.38,26.35
2017,8,30,25.12,17.86,21.49,12.94,0,99.08,5.73,110.69,8.04,111.44,66.56,25.87
2017,8,31,25.26,17.69,21.47,12.82,0,99.21,4.62,236.31,6.5,221.69,66.19,25.93
2017,9,1,25.14,16.87,21.01,12.15,0,99.43,2.32,106.12,3.73,105.5,63.75,26.29
2017,9,2,27.06,19.19,23.12,14.04,0,99.48,2.12,167.12,3.66,170.62,65.44,28.2
2017,9,3,28.46,19.82,24.14,14.59,0.02,99.55,3.44,188.88,5.26,189.81,62.62,29.43
2017,9,4,28.57,19.68,24.12,14.53,0,99.36,3.82,199.38,5.75,200.38,61.94,29.65
2017,9,5,26.42,16.16,21.3,11.84,0,99.45,4.9,150.38,6.91,150.5,56.19,27.47
2017,9,6,21.99,8.46,15.23,7.02,0,99.84,4.3,55.62,6.57,55.5,46.44,23
2017,9,7,21.93,9.52,15.73,7.51,0,99.83,3.02,117.19,4.6,116.62,49.81,22.97
2017,9,8,22.27,12.49,17.38,9.09,0,99.85,3.46,138.5,5.33,138.62,58.88,23.25
2017,9,9,23.06,13.21,18.13,9.58,0,99.93,3.25,91.62,4.96,92.06,58.56,23.91
2017,9,10,22.69,13.37,18.03,9.64,0,99.91,3.46,69.12,5.45,69.5,60.69,23.89
2017,9,11,22.65,12.65,17.65,9.22,0.01,99.61,3.33,40,5.08,39.94,58.12,23.63
2017,9,12,21.97,10.6,16.29,8.12,0,99.03,3.4,166.62,4.8,181.31,52.94,21.75
2017,9,13,23.74,10.12,16.93,7.93,0,98.8,1.84,185.31,2.88,198.19,45.69,23.81
2017,9,14,26.84,17.3,22.07,12.57,0,98.82,4.23,170.12,6.52,171.5,61.31,27.8
2017,9,15,27.99,19.12,23.55,14.04,0,99,5.47,159.44,7.49,160.62,62.62,29.02
2017,9,16,28.64,20.37,24.51,15.14,0,99.2,4.59,164.31,6.43,165.81,64.25,29.82
2017,9,17,27.67,20.15,23.9,14.89,0.27,99.4,2.8,155.31,4.53,157.12,65.56,28.44
2017,9,18,28.17,17.65,22.91,12.82,0,99.27,2.41,159.5,3.82,161.06,56.06,29.52
2017,9,19,29.23,21.69,25.47,16.48,1.25,98.96,5.41,175.5,7.45,176.69,67.06,30.05
2017,9,20,29.69,22.37,26.03,17.15,0.21,98.91,6.09,174.69,8.3,175.88,67.06,30.36
2017,9,21,28.98,22.07,25.52,16.85,0,99.08,5.7,166.44,7.59,167.5,68.44,29.52
2017,9,22,28.91,20.12,24.52,15.01,0,99.15,5.02,165.12,6.98,166.12,62.94,30.16
2017,9,23,28.69,19.15,23.92,14.1,0.01,99.1,3.91,154.19,6.01,154.62,60.12,29.99
2017,9,24,28.43,18.26,23.34,13.43,0.01,99.03,4.3,156.75,6.34,157.38,58.12,29.78
2017,9,25,27.93,18.75,23.33,13.73,0.88,98.97,4.13,151,6.06,151.88,60.56,29.12
2017,9,26,27.07,19.32,23.19,14.22,3.32,99.13,2.08,113.81,3.6,115.56,64.56,27.7
2017,9,27,25.69,19.98,22.83,14.77,7.96,99.38,3.54,32.06,4.93,33.81,73.44,26.35
2017,9,28,22.65,19.59,21.12,14.34,9.41,99.6,4.26,48.31,5.51,50.31,83.62,23.24
2017,9,29,20.69,17.4,19.05,12.45,4.04,99.86,3.37,85.44,4.86,86.62,81.94,21.15
2017,9,30,22.52,11.99,17.26,8.91,0,99.77,3.1,59.69,5.16,60.5,56.12,23.06
2017,10,1,22.87,12.99,17.93,9.46,0.01,99.27,2.95,147.69,4.97,147.94,58,23.58
2017,10,2,25.4,17.88,21.64,13,0.02,99.16,5.07,157.06,7.64,157.44,66.12,25.98
2017,10,3,26.44,22.03,24.23,16.72,5.89,99.71,4.7,137.88,6.45,138.88,79,27.17
2017,10,4,25.7,20.31,23.01,15.01,4.31,100.07,3.89,127.06,5.85,127.75,74.5,26.28
2017,10,5,25.17,18.22,21.69,13.18,0.03,99.67,2.59,142.19,4.4,143.44,67.81,26.1
2017,10,6,25.35,17.79,21.57,12.88,0,99.07,4.6,174.44,6.72,175.19,65.88,26.23
2017,10,7,23.87,13.99,18.93,10.5,0.01,98.66,4.3,183.31,6.08,168.94,59.62,24.33
2017,10,8,22.63,9.97,16.3,7.87,0,98.43,2.88,146.25,4.82,147.19,49.62,22.94
2017,10,9,25.39,19.14,22.26,14.22,2.9,98.65,5.91,218.94,8.12,219.44,71.25,25.94
2017,10,10,16.76,8.08,12.42,6.84,2.95,99.92,6.8,292.94,8.98,293.44,58.75,18.01
2017,10,11,17.25,8.32,12.78,6.9,0.01,99.96,2.32,67.19,3.4,82,59.56,18.27
2017,10,12,22.71,12.58,17.65,9.34,0,99.58,2.79,159.31,4.36,160.19,55.25,23.1
2017,10,13,25.89,19.01,22.45,13.85,0,99.53,4.22,185.25,6.65,185.94,69.19,26.48
2017,10,14,26.53,19.63,23.08,14.47,0.04,99.39,5.06,187.69,7.62,188.31,69.5,27.03
2017,10,15,18.55,8.36,13.46,7.39,3.55,100.13,7.47,120.19,10.32,120.56,55.56,19.11
2017,10,16,15.76,5.29,10.52,5.55,0,100.5,3.19,34.94,4.91,35.56,54.88,16.19
2017,10,17,16.03,5.47,10.75,5.68,0,100.15,2.77,146.06,4.14,146.5,53.81,16.44
2017,10,18,17.71,5.96,11.83,5.86,0,99.78,4.07,171.56,6.83,172.12,50.62,17.94
2017,10,19,19.4,11.49,15.44,8.54,0,99.75,3.78,157,6.45,157.75,62.88,19.69
2017,10,20,22.08,17.29,19.68,12.51,0.03,99.38,5.79,146.12,8.03,146.88,75.88,22.69
2017,10,21,24.12,19.62,21.87,14.47,10.69,99,6.26,171.38,8.95,172.44,77.94,24.15
2017,10,22,18.18,8.35,13.26,7.45,12.01,99.78,4.91,266.56,6.75,266.81,58.31,18.22
2017,10,23,17.98,6.31,12.15,6.04,0.01,99.78,4.21,273.19,6.41,273.56,50.31,17.62
2017,10,24,14.76,1.49,8.12,4.27,0,100.31,6.34,330.81,9.65,331.31,44.69,14.87
2017,10,25,15.41,3.25,9.33,4.94,0,99.76,3.62,271.62,5.88,271.94,49.94,15.2
2017,10,26,18.72,7.69,13.2,6.71,0,98.62,6.32,212.44,9.55,213.31,52.44,18.56
2017,10,27,9.1,-2.62,3.24,3.23,0.02,99.65,8.48,347.19,11.54,347.81,44.38,9.51
2017,10,28,7.29,-5.32,0.98,2.56,0,99.93,3.92,321.56,5.83,321.94,44.88,7.23
2017,10,29,12.76,-0.86,5.94,3.78,0,99.23,4.49,232.94,7.27,233.5,42,12.31
2017,10,30,14.36,3.6,8.98,5,0,99.29,4.12,133.81,6.38,133.44,51,14.96
2017,10,31,9.91,3.28,6.6,5,1.54,99.75,3.17,114.19,4.52,114.44,65.81,10.28
2017,11,1,16.37,11.29,13.83,8.54,0.03,98.73,5.19,191.69,7.62,193.19,76.12,16.58
2017,11,2,21.73,13.26,17.5,9.83,0,98.84,5.99,210.31,8.87,210.62,66.62,21.02
2017,11,3,16.1,12.87,14.48,9.4,0,99.53,2.73,255.81,3.88,252.94,82.69,16.67
2017,11,4,22.58,18.48,20.53,13.55,0,99.15,5.13,188.5,7.88,189.31,79.44,22.55
2017,11,5,24.15,17.53,20.84,12.88,0,98.96,4.91,197.5,6.82,199.19,70.94,24.03
2017,11,6,18.87,12.64,15.76,9.28,0,99.32,2.99,172.94,4.13,170.62,69.12,19.74
2017,11,7,12.48,6.19,9.34,5.98,0.36,99.89,5.5,193.19,6.78,193.12,66.38,13.65
2017,11,8,7.8,5.16,6.48,5.49,19.6,100.22,4.46,323.94,5.85,294.75,83.5,8.28
2017,11,9,9.19,5.08,7.14,5.43,0.01,100.29,2.09,77.38,3.24,77.5,77.12,9.94
2017,11,10,11.69,5.79,8.74,5.74,0,100.19,2.51,118.19,3.84,118.81,69.81,11.49
2017,11,11,15.37,9.9,12.63,7.69,0.01,99.77,5.62,164.25,8.12,165.88,71.19,15.62
2017,11,12,16.94,14.69,15.82,10.5,1.16,100.11,3.3,137,5.23,137.5,86.94,17
2017,11,13,15.83,13.18,14.5,9.46,0.05,100.34,3.15,107.12,4.83,108.31,85,16.09
2017,11,14,18.93,14.45,16.69,10.31,0,99.63,5.83,176.06,8.45,177.31,77.19,19.03
2017,11,15,19.65,16.11,17.88,11.6,0.02,99.38,4.06,128,5.87,129.56,81.12,20.01
2017,11,16,18.48,14.31,16.4,10.5,0.01,99.58,2.97,113.62,4.55,115.94,78,19.01
2017,11,17,22.35,18.16,20.26,13.18,0,98.86,7.47,191.88,10.59,192.88,79.31,22.23
2017,11,18,16.13,7.98,12.05,7.45,0,99.26,8.52,303.44,11.81,304.12,61.56,16.19
2017,11,19,9.97,-0.36,4.8,3.72,0,100.35,2.07,188.25,3.45,173.81,54.06,10.02
2017,11,20,10.51,0.47,5.49,3.97,0,99.69,4.84,186.25,7.7,186.56,53.31,10.39
2017,11,21,12.76,6.91,9.83,6.35,0,99.3,4.97,101.62,7.34,102.56,69.38,13.08
2017,11,22,7.19,-4.37,1.4,2.75,0,100.44,4.52,266.19,6.09,251.81,44.94,7.21
2017,11,23,10.14,-1.43,4.35,3.48,0,99.84,2.27,182.94,3.71,184.69,46.94,9.4
2017,11,24,13.11,3.9,8.51,5.13,0,99.02,4.75,188.88,7.9,189.75,57.38,12.83
2017,11,25,14.01,7.15,10.58,6.41,0.01,99.46,3.66,80.62,6.12,81.25,66.5,14.05
2017,11,26,13.31,5.51,9.4,5.68,0,100.17,2.76,111.69,4.96,112.94,61.12,13.32
2017,11,27,14.83,7.33,11.08,6.53,0,99.65,5.55,175.19,8.59,175.88,62.56,14.74
2017,11,28,16.3,10.05,13.18,7.75,0,99.41,6.22,185.06,9.24,186.19,68.75,16.21
2017,11,29,13.01,6.29,9.65,5.98,0,99.93,3.53,273.56,5.09,273.62,65,12.64
2017,11,30,12.19,5.3,8.75,5.55,0,100.11,2.95,138.88,4.42,138.94,64.81,11.55
2017,12,1,13.62,6.98,10.3,6.35,0,99.88,3.22,136.5,5.17,137.25,66.12,13.52
2017,12,2,16.89,12.57,14.73,9.16,0,99.63,3.98,192.12,6.66,192.88,78,16.9
2017,12,3,17.98,14.22,16.1,10.25,0.01,99.5,4.81,181.75,7.17,182.56,80.44,18.04
2017,12,4,20.66,15.73,18.2,11.6,3.31,99.02,6.8,195.06,9.73,195.5,75.94,20.41
2017,12,5,8.8,-4.49,2.15,2.75,0.1,100.31,6.62,96.75,8.8,97.38,39.38,9.23
2017,12,6,7.8,-1.95,2.93,3.3,0.06,100.55,2.48,313.94,4.08,313.88,52.06,7.68
2017,12,7,3.15,-7.03,-1.95,2.26,0,100.65,5.87,221.06,8.14,221.5,47.81,3.69
2017,12,8,1.08,-8.68,-3.81,1.95,0,100.07,2.16,270.81,3.49,271.75,51.69,1.37
2017,12,9,5.63,-3.39,1.12,2.93,0,100.19,4.45,318.81,6.8,319.19,55.62,5.11
2017,12,10,8.76,-2.73,3.02,3.11,0,100.47,3.8,280.56,5.93,281.06,48.19,7.38
2017,12,11,11.32,-2.49,4.41,3.17,0,100.01,4.96,291,8.58,291.31,42.44,10.46
2017,12,12,7.49,-2.13,2.68,3.23,0,100.41,4.95,328.5,7.2,328.88,52.81,7.21
2017,12,13,9.91,-1.85,4.03,3.36,0,99.35,4.12,230.12,6.69,229.75,49.19,8.88
2017,12,14,8.34,-0.43,3.96,3.72,0,99.57,5.23,27,8,27.75,57.44,8.06
2017,12,15,5.93,-2.16,1.88,3.23,0,100.21,3.43,297.12,5.25,297.31,59.69,5.53
2017,12,16,7.23,0.44,3.83,4.09,12.58,99.72,4.73,186.81,7.16,187.25,65.69,7.16
2017,12,17,7.65,5.41,6.54,5.62,0.11,99.64,2.25,169.94,2.91,170.06,86.88,7.48
2017,12,18,8.48,7.3,7.88,6.41,1.17,99.91,1.59,134.62,2.67,135.88,92.31,8.08
2017,12,19,11.73,11.74,11.73,8.73,41.91,99.45,2.68,206.31,4.41,206.56,97.75,11
2017,12,20,11.48,10.24,10.86,7.87,0.05,99.23,2.54,252.31,4.1,252.12,89.62,11.04
2017,12,21,13.41,10.06,11.73,7.93,0.06,98.85,4.02,201.69,6.9,201.69,82.31,12.83
